#Name: sem
#Label: Semantic
#Description: View the semantic instructions composing an instruction.
2	1	00000420	seti r15, 0x420 (1056)
2	1	00000420	seti t1, 0x0 (0)
2	1	00000420	add r11, r13, t1
2	1	00000424	seti r15, 0x424 (1060)
2	1	00000424	seti r3, 0x1 (1)
2	1	00000428	seti r15, 0x428 (1064)
2	1	00000428	set t1, r3
2	1	00000428	set r0, t1
2	1	0000042c	seti r15, 0x42c (1068)
2	1	0000042c	seti t1, 0x0 (0)
2	1	0000042c	add r13, r11, t1
2	1	00000430	seti r15, 0x430 (1072)
2	1	00000430	seti t2, 0x4 (4)
2	1	00000430	set t1, r13
2	1	00000430	load r11, t1, uint32
2	1	00000430	add r13, t1, t2
2	1	00000434	seti r15, 0x434 (1076)
2	1	00000434	branch r14
