#Label: Total Execution Count
#Total: 0
#LineOp: sum
#ConcatOp: sum
#ContextOp: sum
#Description: Represents the number of execution of the code along the worst-case execution path.
1	00001290	40	[]
1	000012b8	20	[]
1	000012cc	4	[]
1	000012d0	4	[]
1	000012d4	32	[]
1	000012f4	20	[]
1	00001308	4	[]
1	0000130c	4	[]
1	00001310	32	[]
1	00001330	20	[]
1	00001344	4	[]
1	00001348	4	[]
1	0000134c	32	[]
1	0000136c	20	[]
1	00001380	4	[]
1	00001384	4	[]
1	00001388	8	[]
1	00000504	32	[FUN(00001290), CALL(000012b4)]
1	00000524	4	[FUN(00001290), CALL(000012b4)]
1	00000528	8	[FUN(00001290), CALL(000012b4)]
1	00000538	12	[FUN(00001290), CALL(000012b4)]
0	00000530	4	[FUN(00001290), CALL(000012b4)]
0	00000534	4	[FUN(00001290), CALL(000012b4)]
0	00000414	52	[FUN(00001290), CALL(000012b4), FUN(00000504), CALL(00000530)]
1	000004c8	52	[FUN(00001290), CALL(000012b4), FUN(00000504), CALL(00000524)]
1	000009f0	32	[FUN(00001290), CALL(000012c8)]
1	00000a10	12	[FUN(00001290), CALL(000012c8)]
1	00000a1c	48	[FUN(00001290), CALL(000012c8)]
0	00000a4c	16	[FUN(00001290), CALL(000012c8)]
0	00000a5c	20	[FUN(00001290), CALL(000012c8)]
0	00000a70	16	[FUN(00001290), CALL(000012c8)]
0	00000a80	24	[FUN(00001290), CALL(000012c8)]
1	00000b00	8	[FUN(00001290), CALL(000012c8)]
1	00000a98	32	[FUN(00001290), CALL(000012c8)]
1	00000ab8	16	[FUN(00001290), CALL(000012c8)]
1	00000ac8	20	[FUN(00001290), CALL(000012c8)]
1	00000adc	16	[FUN(00001290), CALL(000012c8)]
1	00000aec	20	[FUN(00001290), CALL(000012c8)]
1	00000600	56	[FUN(00001290), CALL(000012c8), FUN(000009f0), CALL(00000a0c)]
32	00000668	20	[FUN(00001290), CALL(000012c8), FUN(000009f0), CALL(00000a0c)]
1	0000067c	40	[FUN(00001290), CALL(000012c8), FUN(000009f0), CALL(00000a0c)]
31	00000638	48	[FUN(00001290), CALL(000012c8), FUN(000009f0), CALL(00000a0c)]
1	00000548	60	[FUN(00001290), CALL(000012c8), FUN(000009f0), CALL(00000a18)]
33	000005c0	20	[FUN(00001290), CALL(000012c8), FUN(000009f0), CALL(00000a18)]
1	000005d4	40	[FUN(00001290), CALL(000012c8), FUN(000009f0), CALL(00000a18)]
32	00000584	60	[FUN(00001290), CALL(000012c8), FUN(000009f0), CALL(00000a18)]
1	000006a4	48	[FUN(00001290), CALL(000012cc)]
9	000006f8	12	[FUN(00001290), CALL(000012cc)]
1	00000704	16	[FUN(00001290), CALL(000012cc)]
1	00000714	28	[FUN(00001290), CALL(000012cc)]
1	00000730	20	[FUN(00001290), CALL(000012cc)]
1	00000744	16	[FUN(00001290), CALL(000012cc)]
1	00000754	20	[FUN(00001290), CALL(000012cc)]
1	00000768	16	[FUN(00001290), CALL(000012cc)]
1	00000778	12	[FUN(00001290), CALL(000012cc)]
1	00000784	20	[FUN(00001290), CALL(000012cc)]
1	00000798	48	[FUN(00001290), CALL(000012cc)]
1	000007c8	16	[FUN(00001290), CALL(000012cc)]
1	000007d8	16	[FUN(00001290), CALL(000012cc)]
1	000007e8	16	[FUN(00001290), CALL(000012cc)]
1	000007f8	20	[FUN(00001290), CALL(000012cc)]
1	0000080c	16	[FUN(00001290), CALL(000012cc)]
1	0000081c	20	[FUN(00001290), CALL(000012cc)]
1	00000830	20	[FUN(00001290), CALL(000012cc)]
1	00000844	12	[FUN(00001290), CALL(000012cc)]
1	00000850	20	[FUN(00001290), CALL(000012cc)]
8	000006d4	36	[FUN(00001290), CALL(000012cc)]
1	00001230	44	[FUN(00001290), CALL(000012d0)]
1	0000125c	4	[FUN(00001290), CALL(000012d0)]
1	00001260	32	[FUN(00001290), CALL(000012d0)]
1	00001280	8	[FUN(00001290), CALL(000012d0)]
1	0000088c	48	[FUN(00001290), CALL(000012d0), FUN(00001230), CALL(0000125c)]
1	000008bc	16	[FUN(00001290), CALL(000012d0), FUN(00001230), CALL(0000125c)]
1	000008d8	20	[FUN(00001290), CALL(000012d0), FUN(00001230), CALL(0000125c)]
1	000008ec	16	[FUN(00001290), CALL(000012d0), FUN(00001230), CALL(0000125c)]
1	00000908	36	[FUN(00001290), CALL(000012d0), FUN(00001230), CALL(0000125c)]
1	0000092c	16	[FUN(00001290), CALL(000012d0), FUN(00001230), CALL(0000125c)]
1	00000948	20	[FUN(00001290), CALL(000012d0), FUN(00001230), CALL(0000125c)]
1	0000095c	16	[FUN(00001290), CALL(000012d0), FUN(00001230), CALL(0000125c)]
1	00000978	20	[FUN(00001290), CALL(000012d0), FUN(00001230), CALL(0000125c)]
1	0000098c	16	[FUN(00001290), CALL(000012d0), FUN(00001230), CALL(0000125c)]
1	000009a8	16	[FUN(00001290), CALL(000012d0), FUN(00001230), CALL(0000125c)]
1	000009b8	12	[FUN(00001290), CALL(000012d0), FUN(00001230), CALL(0000125c)]
1	000009c4	16	[FUN(00001290), CALL(000012d0), FUN(00001230), CALL(0000125c)]
0	0000099c	12	[FUN(00001290), CALL(000012d0), FUN(00001230), CALL(0000125c)]
0	0000096c	12	[FUN(00001290), CALL(000012d0), FUN(00001230), CALL(0000125c)]
0	0000093c	12	[FUN(00001290), CALL(000012d0), FUN(00001230), CALL(0000125c)]
0	000008fc	12	[FUN(00001290), CALL(000012d0), FUN(00001230), CALL(0000125c)]
0	000008cc	12	[FUN(00001290), CALL(000012d0), FUN(00001230), CALL(0000125c)]
1	00000504	32	[FUN(00001290), CALL(000012f0)]
0	00000524	4	[FUN(00001290), CALL(000012f0)]
0	00000528	8	[FUN(00001290), CALL(000012f0)]
1	00000538	12	[FUN(00001290), CALL(000012f0)]
1	00000530	4	[FUN(00001290), CALL(000012f0)]
1	00000534	4	[FUN(00001290), CALL(000012f0)]
1	00000414	52	[FUN(00001290), CALL(000012f0), FUN(00000504), CALL(00000530)]
0	000004c8	52	[FUN(00001290), CALL(000012f0), FUN(00000504), CALL(00000524)]
1	00000b20	24	[FUN(00001290), CALL(00001304)]
1	00000b38	24	[FUN(00001290), CALL(00001304)]
1	00000b50	12	[FUN(00001290), CALL(00001304)]
1	00000b5c	40	[FUN(00001290), CALL(00001304)]
0	00000b84	16	[FUN(00001290), CALL(00001304)]
0	00000b94	20	[FUN(00001290), CALL(00001304)]
0	00000ba8	16	[FUN(00001290), CALL(00001304)]
0	00000bb8	20	[FUN(00001290), CALL(00001304)]
0	00000bcc	16	[FUN(00001290), CALL(00001304)]
0	00000bdc	24	[FUN(00001290), CALL(00001304)]
1	00000ca8	8	[FUN(00001290), CALL(00001304)]
1	00000bf4	32	[FUN(00001290), CALL(00001304)]
1	00000c14	16	[FUN(00001290), CALL(00001304)]
1	00000c24	20	[FUN(00001290), CALL(00001304)]
1	00000c38	16	[FUN(00001290), CALL(00001304)]
1	00000c48	20	[FUN(00001290), CALL(00001304)]
1	00000c5c	16	[FUN(00001290), CALL(00001304)]
1	00000c6c	24	[FUN(00001290), CALL(00001304)]
0	00000c84	16	[FUN(00001290), CALL(00001304)]
0	00000c94	20	[FUN(00001290), CALL(00001304)]
1	00000600	56	[FUN(00001290), CALL(00001304), FUN(00000b20), CALL(00000b4c)]
1	00000668	20	[FUN(00001290), CALL(00001304), FUN(00000b20), CALL(00000b4c)]
1	0000067c	40	[FUN(00001290), CALL(00001304), FUN(00000b20), CALL(00000b4c)]
0	00000638	48	[FUN(00001290), CALL(00001304), FUN(00000b20), CALL(00000b4c)]
1	00000548	60	[FUN(00001290), CALL(00001304), FUN(00000b20), CALL(00000b58)]
1	000005c0	20	[FUN(00001290), CALL(00001304), FUN(00000b20), CALL(00000b58)]
1	000005d4	40	[FUN(00001290), CALL(00001304), FUN(00000b20), CALL(00000b58)]
0	00000584	60	[FUN(00001290), CALL(00001304), FUN(00000b20), CALL(00000b58)]
1	000006a4	48	[FUN(00001290), CALL(00001308)]
9	000006f8	12	[FUN(00001290), CALL(00001308)]
1	00000704	16	[FUN(00001290), CALL(00001308)]
1	00000714	28	[FUN(00001290), CALL(00001308)]
1	00000730	20	[FUN(00001290), CALL(00001308)]
1	00000744	16	[FUN(00001290), CALL(00001308)]
1	00000754	20	[FUN(00001290), CALL(00001308)]
1	00000768	16	[FUN(00001290), CALL(00001308)]
1	00000778	12	[FUN(00001290), CALL(00001308)]
1	00000784	20	[FUN(00001290), CALL(00001308)]
1	00000798	48	[FUN(00001290), CALL(00001308)]
1	000007c8	16	[FUN(00001290), CALL(00001308)]
1	000007d8	16	[FUN(00001290), CALL(00001308)]
1	000007e8	16	[FUN(00001290), CALL(00001308)]
1	000007f8	20	[FUN(00001290), CALL(00001308)]
1	0000080c	16	[FUN(00001290), CALL(00001308)]
1	0000081c	20	[FUN(00001290), CALL(00001308)]
1	00000830	20	[FUN(00001290), CALL(00001308)]
1	00000844	12	[FUN(00001290), CALL(00001308)]
1	00000850	20	[FUN(00001290), CALL(00001308)]
8	000006d4	36	[FUN(00001290), CALL(00001308)]
1	00001230	44	[FUN(00001290), CALL(0000130c)]
1	0000125c	4	[FUN(00001290), CALL(0000130c)]
1	00001260	32	[FUN(00001290), CALL(0000130c)]
1	00001280	8	[FUN(00001290), CALL(0000130c)]
1	0000088c	48	[FUN(00001290), CALL(0000130c), FUN(00001230), CALL(0000125c)]
1	000008bc	16	[FUN(00001290), CALL(0000130c), FUN(00001230), CALL(0000125c)]
1	000008d8	20	[FUN(00001290), CALL(0000130c), FUN(00001230), CALL(0000125c)]
1	000008ec	16	[FUN(00001290), CALL(0000130c), FUN(00001230), CALL(0000125c)]
1	00000908	36	[FUN(00001290), CALL(0000130c), FUN(00001230), CALL(0000125c)]
1	0000092c	16	[FUN(00001290), CALL(0000130c), FUN(00001230), CALL(0000125c)]
1	00000948	20	[FUN(00001290), CALL(0000130c), FUN(00001230), CALL(0000125c)]
1	0000095c	16	[FUN(00001290), CALL(0000130c), FUN(00001230), CALL(0000125c)]
1	00000978	20	[FUN(00001290), CALL(0000130c), FUN(00001230), CALL(0000125c)]
1	0000098c	16	[FUN(00001290), CALL(0000130c), FUN(00001230), CALL(0000125c)]
1	000009a8	16	[FUN(00001290), CALL(0000130c), FUN(00001230), CALL(0000125c)]
