#Name: disassembly
#Label: Disassembly
#Description: Machine instructions composing the program.
4	4	00000aa8	ldrb r3, [r3, #0]
4	4	00000aac	add r3, r3, #1
4	4	00000ab0	cmp r2, r3
4	4	00000ab4	ble 00000b00
4	5	00000b00	mov r0, r0
4	5	00000b04	ldmia sp!, {fp, pc}
4	6	00000ab8	ldr r3, [pc, #88]
4	6	00000abc	ldr r3, [r3, #0]
4	6	00000ac0	cmp r3, #0
4	6	00000ac4	ble 00000adc
4	7	00000adc	ldr r3, [pc, #56]
4	7	00000ae0	ldr r3, [r3, #0]
4	7	00000ae4	cmp r3, #25600
4	7	00000ae8	bge 00000b00
4	8	00000aec	ldr r3, [pc, #40]
4	8	00000af0	ldr r3, [r3, #0]
4	8	00000af4	add r3, r3, #8
4	8	00000af8	ldr r2, [pc, #28]
4	8	00000afc	str r3, [r2, #0]
4	9	00000ac8	ldr r3, [pc, #72]
4	9	00000acc	ldr r3, [r3, #0]
4	9	00000ad0	sub r3, r3, #8
4	9	00000ad4	ldr r2, [pc, #60]
4	9	00000ad8	str r3, [r2, #0]
4	10	00000a4c	ldr r3, [pc, #196]
4	10	00000a50	ldr r3, [r3, #0]
4	10	00000a54	cmp r3, #25600
4	10	00000a58	bge 00000a70
4	11	00000a70	ldr r3, [pc, #164]
4	11	00000a74	ldr r3, [r3, #0]
4	11	00000a78	cmp r3, #0
4	11	00000a7c	ble 00000b00
4	12	00000a80	ldr r3, [pc, #148]
4	12	00000a84	ldr r3, [r3, #0]
4	12	00000a88	sub r3, r3, #8
4	12	00000a8c	ldr r2, [pc, #136]
4	12	00000a90	str r3, [r2, #0]
4	12	00000a94	b 00000b00
4	13	00000a5c	ldr r3, [pc, #180]
4	13	00000a60	ldr r3, [r3, #0]
4	13	00000a64	add r3, r3, #8
4	13	00000a68	ldr r2, [pc, #168]
4	13	00000a6c	str r3, [r2, #0]
5	1	00000600	recordSample:
5	1	00000600	str fp, [sp, -#4]!
5	1	00000604	add fp, sp, #0
5	1	00000608	sub sp, sp, #28
5	1	0000060c	str r0, [fp, -#16]
5	1	00000610	str r1, [fp, -#20]
5	1	00000614	mov r3, r2
