#Label: Total Execution Time
#Unit: cycle
#Total: 6665
#LineOp: sum
#ConcatOp: sum
#ContextOp: sum
#Description: Represents the total number of cycles the code takes during the execution of the worst case execution path.
#Time: 133.3 us
#WCET: 6665 cycles
12	00000668	20	[FUN(00001290), CALL(00001340), FUN(00000cd0), CALL(00000cfc)]
19	0000067c	40	[FUN(00001290), CALL(00001340), FUN(00000cd0), CALL(00000cfc)]
0	00000638	48	[FUN(00001290), CALL(00001340), FUN(00000cd0), CALL(00000cfc)]
27	00000548	60	[FUN(00001290), CALL(00001340), FUN(00000cd0), CALL(00000d08)]
14	000005c0	20	[FUN(00001290), CALL(00001340), FUN(00000cd0), CALL(00000d08)]
19	000005d4	40	[FUN(00001290), CALL(00001340), FUN(00000cd0), CALL(00000d08)]
0	00000584	60	[FUN(00001290), CALL(00001340), FUN(00000cd0), CALL(00000d08)]
26	000006a4	48	[FUN(00001290), CALL(00001344)]
48	000006f8	12	[FUN(00001290), CALL(00001344)]
9	00000704	16	[FUN(00001290), CALL(00001344)]
14	00000714	28	[FUN(00001290), CALL(00001344)]
12	00000730	20	[FUN(00001290), CALL(00001344)]
9	00000744	16	[FUN(00001290), CALL(00001344)]
12	00000754	20	[FUN(00001290), CALL(00001344)]
9	00000768	16	[FUN(00001290), CALL(00001344)]
7	00000778	12	[FUN(00001290), CALL(00001344)]
11	00000784	20	[FUN(00001290), CALL(00001344)]
24	00000798	48	[FUN(00001290), CALL(00001344)]
9	000007c8	16	[FUN(00001290), CALL(00001344)]
9	000007d8	16	[FUN(00001290), CALL(00001344)]
9	000007e8	16	[FUN(00001290), CALL(00001344)]
12	000007f8	20	[FUN(00001290), CALL(00001344)]
9	0000080c	16	[FUN(00001290), CALL(00001344)]
12	0000081c	20	[FUN(00001290), CALL(00001344)]
11	00000830	20	[FUN(00001290), CALL(00001344)]
7	00000844	12	[FUN(00001290), CALL(00001344)]
7	00000850	20	[FUN(00001290), CALL(00001344)]
176	000006d4	36	[FUN(00001290), CALL(00001344)]
26	00001230	44	[FUN(00001290), CALL(00001348)]
1	0000125c	4	[FUN(00001290), CALL(00001348)]
20	00001260	32	[FUN(00001290), CALL(00001348)]
5	00001280	8	[FUN(00001290), CALL(00001348)]
26	0000088c	48	[FUN(00001290), CALL(00001348), FUN(00001230), CALL(0000125c)]
8	000008bc	16	[FUN(00001290), CALL(00001348), FUN(00001230), CALL(0000125c)]
14	000008d8	20	[FUN(00001290), CALL(00001348), FUN(00001230), CALL(0000125c)]
8	000008ec	16	[FUN(00001290), CALL(00001348), FUN(00001230), CALL(0000125c)]
18	00000908	36	[FUN(00001290), CALL(00001348), FUN(00001230), CALL(0000125c)]
8	0000092c	16	[FUN(00001290), CALL(00001348), FUN(00001230), CALL(0000125c)]
14	00000948	20	[FUN(00001290), CALL(00001348), FUN(00001230), CALL(0000125c)]
8	0000095c	16	[FUN(00001290), CALL(00001348), FUN(00001230), CALL(0000125c)]
14	00000978	20	[FUN(00001290), CALL(00001348), FUN(00001230), CALL(0000125c)]
8	0000098c	16	[FUN(00001290), CALL(00001348), FUN(00001230), CALL(0000125c)]
11	000009a8	16	[FUN(00001290), CALL(00001348), FUN(00001230), CALL(0000125c)]
7	000009b8	12	[FUN(00001290), CALL(00001348), FUN(00001230), CALL(0000125c)]
6	000009c4	16	[FUN(00001290), CALL(00001348), FUN(00001230), CALL(0000125c)]
0	0000099c	12	[FUN(00001290), CALL(00001348), FUN(00001230), CALL(0000125c)]
0	0000096c	12	[FUN(00001290), CALL(00001348), FUN(00001230), CALL(0000125c)]
0	0000093c	12	[FUN(00001290), CALL(00001348), FUN(00001230), CALL(0000125c)]
0	000008fc	12	[FUN(00001290), CALL(00001348), FUN(00001230), CALL(0000125c)]
0	000008cc	12	[FUN(00001290), CALL(00001348), FUN(00001230), CALL(0000125c)]
17	00000504	32	[FUN(00001290), CALL(00001368)]
0	00000524	4	[FUN(00001290), CALL(00001368)]
0	00000528	8	[FUN(00001290), CALL(00001368)]
8	00000538	12	[FUN(00001290), CALL(00001368)]
4	00000530	4	[FUN(00001290), CALL(00001368)]
3	00000534	4	[FUN(00001290), CALL(00001368)]
29	00000414	52	[FUN(00001290), CALL(00001368), FUN(00000504), CALL(00000530)]
0	000004c8	52	[FUN(00001290), CALL(00001368), FUN(00000504), CALL(00000524)]
14	00000e50	24	[FUN(00001290), CALL(0000137c)]
12	00000e68	24	[FUN(00001290), CALL(0000137c)]
7	00000e80	12	[FUN(00001290), CALL(0000137c)]
25	00000e8c	48	[FUN(00001290), CALL(0000137c)]
0	00000ebc	16	[FUN(00001290), CALL(0000137c)]
0	00000ecc	20	[FUN(00001290), CALL(0000137c)]
0	00000ee0	16	[FUN(00001290), CALL(0000137c)]
0	00000ef0	24	[FUN(00001290), CALL(0000137c)]
5	00000f68	8	[FUN(00001290), CALL(0000137c)]
17	00000f08	24	[FUN(00001290), CALL(0000137c)]
9	00000f20	16	[FUN(00001290), CALL(0000137c)]
12	00000f30	20	[FUN(00001290), CALL(0000137c)]
9	00000f44	16	[FUN(00001290), CALL(0000137c)]
12	00000f54	20	[FUN(00001290), CALL(0000137c)]
24	00000600	56	[FUN(00001290), CALL(0000137c), FUN(00000e50), CALL(00000e7c)]
12	00000668	20	[FUN(00001290), CALL(0000137c), FUN(00000e50), CALL(00000e7c)]
19	0000067c	40	[FUN(00001290), CALL(0000137c), FUN(00000e50), CALL(00000e7c)]
0	00000638	48	[FUN(00001290), CALL(0000137c), FUN(00000e50), CALL(00000e7c)]
27	00000548	60	[FUN(00001290), CALL(0000137c), FUN(00000e50), CALL(00000e88)]
14	000005c0	20	[FUN(00001290), CALL(0000137c), FUN(00000e50), CALL(00000e88)]
19	000005d4	40	[FUN(00001290), CALL(0000137c), FUN(00000e50), CALL(00000e88)]
0	00000584	60	[FUN(00001290), CALL(0000137c), FUN(00000e50), CALL(00000e88)]
26	000006a4	48	[FUN(00001290), CALL(00001380)]
48	000006f8	12	[FUN(00001290), CALL(00001380)]
9	00000704	16	[FUN(00001290), CALL(00001380)]
14	00000714	28	[FUN(00001290), CALL(00001380)]
12	00000730	20	[FUN(00001290), CALL(00001380)]
9	00000744	16	[FUN(00001290), CALL(00001380)]
12	00000754	20	[FUN(00001290), CALL(00001380)]
9	00000768	16	[FUN(00001290), CALL(00001380)]
7	00000778	12	[FUN(00001290), CALL(00001380)]
11	00000784	20	[FUN(00001290), CALL(00001380)]
24	00000798	48	[FUN(00001290), CALL(00001380)]
9	000007c8	16	[FUN(00001290), CALL(00001380)]
9	000007d8	16	[FUN(00001290), CALL(00001380)]
9	000007e8	16	[FUN(00001290), CALL(00001380)]
12	000007f8	20	[FUN(00001290), CALL(00001380)]
9	0000080c	16	[FUN(00001290), CALL(00001380)]
12	0000081c	20	[FUN(00001290), CALL(00001380)]
11	00000830	20	[FUN(00001290), CALL(00001380)]
7	00000844	12	[FUN(00001290), CALL(00001380)]
7	00000850	20	[FUN(00001290), CALL(00001380)]
176	000006d4	36	[FUN(00001290), CALL(00001380)]
26	00001230	44	[FUN(00001290), CALL(00001384)]
1	0000125c	4	[FUN(00001290), CALL(00001384)]
20	00001260	32	[FUN(00001290), CALL(00001384)]
5	00001280	8	[FUN(00001290), CALL(00001384)]
26	0000088c	48	[FUN(00001290), CALL(00001384), FUN(00001230), CALL(0000125c)]
8	000008bc	16	[FUN(00001290), CALL(00001384), FUN(00001230), CALL(0000125c)]
14	000008d8	20	[FUN(00001290), CALL(00001384), FUN(00001230), CALL(0000125c)]
8	000008ec	16	[FUN(00001290), CALL(00001384), FUN(00001230), CALL(0000125c)]
18	00000908	36	[FUN(00001290), CALL(00001384), FUN(00001230), CALL(0000125c)]
8	0000092c	16	[FUN(00001290), CALL(00001384), FUN(00001230), CALL(0000125c)]
14	00000948	20	[FUN(00001290), CALL(00001384), FUN(00001230), CALL(0000125c)]
8	0000095c	16	[FUN(00001290), CALL(00001384), FUN(00001230), CALL(0000125c)]
14	00000978	20	[FUN(00001290), CALL(00001384), FUN(00001230), CALL(0000125c)]
8	0000098c	16	[FUN(00001290), CALL(00001384), FUN(00001230), CALL(0000125c)]
11	000009a8	16	[FUN(00001290), CALL(00001384), FUN(00001230), CALL(0000125c)]
7	000009b8	12	[FUN(00001290), CALL(00001384), FUN(00001230), CALL(0000125c)]
6	000009c4	16	[FUN(00001290), CALL(00001384), FUN(00001230), CALL(0000125c)]
0	0000099c	12	[FUN(00001290), CALL(00001384), FUN(00001230), CALL(0000125c)]
0	0000096c	12	[FUN(00001290), CALL(00001384), FUN(00001230), CALL(0000125c)]
0	0000093c	12	[FUN(00001290), CALL(00001384), FUN(00001230), CALL(0000125c)]
0	000008fc	12	[FUN(00001290), CALL(00001384), FUN(00001230), CALL(0000125c)]
0	000008cc	12	[FUN(00001290), CALL(00001384), FUN(00001230), CALL(0000125c)]
